Sensor_ID,Baseline_Resistance_Ohms
0,26154.89
1,33682.49
2,38578.92
3,36001.13
4,36955.46
5,38811.68
6,39644.14
7,39583.74
8,39403.42
9,39283.93
10,40132.67
11,39403.42
12,40630.89
13,39583.74
14,41139.08
15,40568.07
16,39523.48
17,40693.86
18,41203.32
19,41788.82
20,40883.72
21,41203.32
22,39644.14
23,42320.58
24,40380.55
25,40756.99
26,41986.96
27,42455.23
28,41526.96
29,40756.99
30,41461.9
31,41526.96
32,76288.51
33,42590.57
34,41592.18
35,41657.55
36,41657.55
37,46061.56
38,48810.25
39,53378.87
40,430305.09
41,60132.29
42,88812.2
43,41788.82
44,102712.45
45,328387.41
46,105581.22
47,105581.22
48,137745.05
49,143859.97
50,153062.25
51,150502.45
52,143283.25
53,145026.52
54,153062.25
55,153715.0
56,151134.84
57,145026.52
58,150502.45
59,150502.45
60,147413.47
61,153062.25
62,159131.2
63,155036.28
64,141018.91
65,154372.98
66,161255.75
67,160541.67
68,164917.73
69,162702.02
70,153062.25
71,157058.67
72,153715.0
73,158434.67
74,154372.98
75,161255.75
76,158434.67
77,157058.67
78,157058.67
79,166426.73
80,242714.52
81,163434.33
82,162702.02
83,165668.98
84,164172.88
85,176906.95
86,183082.55
87,195704.14
88,165668.98
89,165668.98
90,257587.41
91,157058.67
92,176056.81
93,900097.25
94,372678.72
95,372678.72
96,94364.8
97,92789.56
98,98234.78
99,94098.91
100,99687.32
101,103024.17
102,94098.91
103,98811.18
104,99101.66
105,94632.04
106,102094.18
107,98522.22
108,102094.18
109,100877.71
110,102094.18
111,99101.66
112,90513.82
113,102094.18
114,100279.32
115,98522.22
116,105255.28
117,103337.61
118,97381.57
119,100279.32
120,96820.16
121,98234.78
122,93834.39
123,102402.48
124,99101.66
125,98522.22
126,100577.7
127,102094.18
128,157058.67
129,100279.32
130,102712.45
131,105255.28
132,103969.71
133,109291.9
134,109641.09
135,126864.97
136,920784.13
137,104931.19
138,189679.88
139,99101.66
140,167191.02
141,696081.88
142,226638.0
143,226638.0
144,49845.72
145,50287.98
146,51284.3
147,52029.78
148,50199.01
149,51284.3
150,50199.01
151,50199.01
152,49845.72
153,50021.84
154,51009.33
155,49758.04
156,51468.98
157,51468.98
158,50918.22
159,50556.48
160,32145.38
161,50827.38
162,51284.3
163,46922.36
164,52697.09
165,52890.38
166,49845.72
167,53378.87
168,51100.71
169,51468.98
170,50199.01
171,52600.88
172,51841.71
173,50377.22
174,51841.71
175,53182.58
176,93834.39
177,52987.48
178,52987.48
179,52793.59
180,53280.57
181,56912.64
182,59653.54
183,65867.58
184,543388.5
185,63676.8
186,104608.9
187,52504.97
188,113621.23
189,387544.88
190,125954.73
191,125954.73
192,31543.36
193,31040.83
194,31206.99
195,31585.79
196,30794.08
197,31248.74
198,30550.28
199,31040.83
200,30150.32
201,30229.68
202,30110.76
203,29526.5
204,31206.99
205,30835.0
206,30712.49
207,30631.22
208,21261.97
209,30071.27
210,30469.65
211,24382.16
212,32014.92
213,32232.81
214,27556.69
215,32145.38
216,30590.71
217,31501.02
218,31628.31
219,32765.05
220,32058.32
221,30631.22
222,32320.6
223,32765.05
224,61734.65
225,32320.6
226,32320.6
227,32765.05
228,32900.21
229,35845.82
230,38006.61
231,42455.23
232,322883.13
233,42863.36
234,74328.61
235,32765.05
236,84909.8
237,264774.34
238,86707.14
239,86707.14
240,22000.49
241,21950.17
242,21950.17
243,22152.38
244,21358.47
245,21950.17
246,21286.04
247,21118.33
248,20148.47
249,20952.39
250,20741.61
251,20442.16
252,21700.95
253,21358.47
254,21950.17
255,21553.27
256,20126.11
257,21626.94
258,21626.94
259,20126.11
260,22801.05
261,23040.99
262,21504.34
263,23421.27
264,21925.08
265,22512.45
266,24036.8
267,23257.23
268,22827.54
269,22101.59
270,22880.64
271,23175.81
272,46216.13
273,23094.79
274,23014.16
275,23040.99
276,23202.91
277,25647.93
278,27556.69
279,30835.0
280,226638.0
281,34885.99
282,56693.92
283,22774.6
284,65726.85
285,211280.41
286,65586.65
287,65586.65
288,20510.75
289,20442.16
290,19926.36
291,20373.88
292,19385.09
293,19904.33
294,18781.14
295,18378.83
296,18240.65
297,18720.07
298,18986.58
299,18986.58
300,19707.48
301,19111.26
302,20193.28
303,19534.67
304,20881.81
305,20193.28
306,21023.29
307,21286.04
308,20928.83
309,21406.95
310,19904.33
311,21676.24
312,19904.33
313,20741.61
314,22460.52
315,21310.15
316,21286.04
317,20170.86
318,20881.81
319,20928.83
320,43208.34
321,20975.98
322,20834.94
323,21286.04
324,21358.47
325,23257.23
326,25215.81
327,28263.01
328,199926.28
329,33682.49
330,52793.59
331,20788.21
332,63943.71
333,189679.88
334,59892.09
335,59892.09
336,17910.59
337,17795.93
338,17531.99
339,17606.89
340,16663.75
341,17127.16
342,16455.14
343,16317.87
344,16369.18
345,16628.76
346,17127.16
347,16929.16
348,16386.33
349,16893.47
350,16875.66
351,16249.76
352,18578.57
353,17606.89
354,18438.46
355,18965.91
356,18418.55
357,19111.26
358,17776.91
359,19363.84
360,17127.16
361,18181.84
362,19664.09
363,17346.5
364,18699.77
365,18026.2
366,18740.4
367,18862.97
368,39523.48
369,18659.26
370,18659.26
371,18740.4
372,18781.14
373,20103.78
374,22616.81
375,25523.39
376,183082.55
377,30671.81
378,48810.25
379,18064.95
380,58947.51
381,178630.77
382,56476.62
383,56476.62
384,18181.84
385,18103.81
386,17757.91
387,18045.56
388,17236.39
389,17606.89
390,16403.5
391,16929.16
392,17054.83
393,16929.16
394,17383.4
395,17090.95
396,17494.69
397,17383.4
398,17606.89
399,17181.67
400,18986.58
401,17776.91
402,18822.0
403,19534.67
404,18986.58
405,19816.52
406,18478.35
407,19685.77
408,17420.39
409,18740.4
410,20193.28
411,19111.26
412,19111.26
413,18458.39
414,19111.26
415,19028.03
416,39948.35
417,19028.03
418,18862.97
419,19028.03
420,19069.58
421,20510.75
422,22907.26
423,25836.37
424,182175.47
425,30150.32
426,49496.55
427,18359.01
428,59534.86
429,178630.77
430,56585.1
431,56585.1
432,19028.03
433,18965.91
434,18181.84
435,18618.86
436,17872.27
437,18064.95
438,17720.0
439,17776.91
440,17018.8
441,17457.49
442,17910.59
443,17309.7
444,18339.21
445,18339.21
446,18339.21
447,18103.81
448,19194.97
449,18045.56
450,19363.84
451,19794.65
452,19406.36
453,20103.78
454,18578.57
455,20170.86
456,17346.5
457,18842.47
458,20764.89
459,19577.68
460,19577.68
461,19069.58
462,19556.16
463,19838.42
464,40380.55
465,19664.09
466,19321.44
467,19449.01
468,19237.01
469,20788.21
470,23698.29
471,26090.74
472,184922.63
473,31374.49
474,49845.72
475,18720.07
476,60132.29
477,179504.63
478,55833.13
479,55833.13
480,16403.5
481,16198.91
482,15174.57
483,15848.37
484,15315.99
485,15050.17
486,14926.99
487,15081.15
488,14835.39
489,15034.71
490,15081.15
491,14865.85
492,15914.42
493,15652.22
494,16182.0
495,15652.22
496,17163.47
497,16182.0
498,17018.8
499,17457.49
500,16947.04
501,17494.69
502,15930.98
503,17795.93
504,16681.28
505,16663.75
506,18418.55
507,17494.69
508,17181.67
509,16283.77
510,17163.47
511,17199.88
512,36739.99
513,17036.8
514,17163.47
515,17254.68
516,17364.93
517,19321.44
518,20975.98
519,23810.38
520,162702.02
521,29071.17
522,45754.95
523,16947.04
524,55833.13
525,170315.53
526,52793.59
527,52793.59
528,17181.67
529,16964.95
530,15914.42
531,16698.84
532,15881.35
533,16249.76
534,15782.65
535,15652.22
536,15331.81
537,15603.64
538,15848.37
539,15491.01
540,16840.11
541,16386.33
542,17272.99
543,16593.85
544,18026.2
545,17199.88
546,17569.39
547,18478.35
548,17872.27
549,18578.57
550,16982.88
551,18518.36
552,17420.39
553,17494.69
554,19427.67
555,18418.55
556,18084.37
557,17309.7
558,17910.59
559,17949.02
560,38348.37
561,17910.59
562,17929.79
563,18103.81
564,18339.21
565,20103.78
566,21725.7
567,24675.34
568,175214.38
569,30189.96
570,47484.0
571,17569.39
572,56912.64
573,173552.13
574,54787.84
575,54787.84
576,16455.14
577,16198.91
578,15947.57
579,16148.25
580,14896.38
581,15815.47
582,15081.15
583,15174.57
584,14988.43
585,14850.61
586,15237.23
587,14911.68
588,15848.37
589,15331.81
590,16352.05
591,15782.65
592,17054.83
593,16182.0
594,16769.29
595,17346.5
596,16769.29
597,17531.99
598,15237.23
599,17272.99
600,16283.77
601,16148.25
602,18064.95
603,17254.68
604,16317.87
605,15491.01
606,15652.22
607,14299.57
608,36001.13
609,15914.42
610,16698.84
611,16420.69
612,16947.04
613,19153.06
614,20533.68
615,23366.42
616,164172.88
617,28847.41
618,44126.66
619,15914.42
620,54685.13
621,161255.75
622,51100.71
623,51100.71
624,16081.01
625,15848.37
626,15523.09
627,15603.64
628,14881.11
629,15523.09
630,14835.39
631,14881.11
632,14805.01
633,14564.57
634,14684.21
635,14835.39
636,15619.82
637,15252.94
638,15864.85
639,15081.15
640,16734.02
641,15619.82
642,16403.5
643,17163.47
644,16611.29
645,17272.99
646,15930.98
647,17309.7
648,16249.76
649,16352.05
650,18339.21
651,17420.39
652,16334.95
653,15749.92
654,16663.75
655,16215.84
656,35134.67
657,16628.76
658,16334.95
659,16455.14
660,17036.8
661,18659.26
662,20510.75
663,23148.76
664,153062.25
665,28553.0
666,44707.67
667,15507.04
668,54787.84
669,164172.88
670,51654.79
671,51654.79
672,15268.68
673,15081.15
674,15815.47
675,15019.26
676,15379.36
677,16114.59
678,15395.25
679,15395.25
680,15174.57
681,15347.64
682,15782.65
683,15636.01
684,16030.81
685,15848.37
686,16663.75
687,16014.12
688,17569.39
689,16663.75
690,17420.39
691,18103.81
692,17291.33
693,17949.02
694,16929.16
695,18240.65
696,17163.47
697,17127.16
698,19028.03
699,18103.81
700,17776.91
701,17018.8
702,17606.89
703,17910.59
704,37669.63
705,17720.0
706,17720.0
707,17814.97
708,17814.97
709,19449.01
710,21602.34
711,24036.8
712,173552.13
713,30150.32
714,47161.71
715,17383.4
716,57577.48
717,168739.63
718,54787.84
719,54787.84
720,16334.95
721,16047.52
722,17291.33
723,17236.39
724,16403.5
725,17309.7
726,16131.41
727,16249.76
728,16840.11
729,16232.79
730,16911.3
731,16911.3
732,17199.88
733,17236.39
734,17569.39
735,16947.04
736,18781.14
737,17757.91
738,18260.31
739,19028.03
740,17476.08
741,18659.26
742,17776.91
743,18659.26
744,18103.81
745,18201.42
746,19838.42
747,19111.26
748,18699.77
749,18181.84
750,18740.4
751,18781.14
752,38695.02
753,18659.26
754,18578.57
755,18699.77
756,18801.55
757,20556.65
758,22382.94
759,24093.88
760,175214.38
761,31501.02
762,48473.0
763,18478.35
764,58369.98
765,173552.13
766,54480.68
767,54480.68
768,18740.4
769,18822.0
770,18418.55
771,18720.07
772,17236.39
773,17910.59
774,17346.5
775,17457.49
776,17872.27
777,17494.69
778,17949.02
779,17929.79
780,18142.77
781,18221.02
782,18240.65
783,17834.04
784,19491.78
785,18458.39
786,19132.14
787,19970.52
788,18026.2
789,19007.29
790,18740.4
791,19882.33
792,19028.03
793,19069.58
794,21094.51
795,20103.78
796,19751.0
797,19300.29
798,19772.81
799,20059.23
800,41267.73
801,19751.0
802,19751.0
803,19882.33
804,19926.36
805,22203.33
806,23311.73
807,26090.74
808,190659.31
809,33495.87
810,51468.98
811,19599.24
812,62757.56
813,182175.47
814,60132.29
815,60132.29
816,19970.52
817,19882.33
818,18378.83
819,19491.78
820,18142.77
821,18438.46
822,18518.36
823,18478.35
824,18760.76
825,18720.07
826,18822.0
827,19069.58
828,19194.97
829,19132.14
830,18339.21
831,18538.4
832,20238.23
833,18862.97
834,19491.78
835,20881.81
836,18760.76
837,18142.77
838,18986.58
839,20811.56
840,20215.74
841,20238.23
842,22616.81
843,21553.27
844,21023.29
845,20510.75
846,21237.94
847,21310.15
848,43769.74
849,21023.29
850,20952.39
851,21118.33
852,21213.94
853,23754.24
854,25276.9
855,28371.24
856,205453.95
857,35034.87
858,54582.74
859,20858.36
860,66723.02
861,195704.14
862,63943.71
863,63943.71
864,21358.47
865,21213.94
866,20170.86
867,20602.68
868,19751.0
869,20373.88
870,19664.09
871,19577.68
872,20037.0
873,19882.33
874,20103.78
875,20148.47
876,19948.42
877,20126.11
878,19707.48
879,19406.36
880,21602.34
881,19794.65
