Sensor_ID,Baseline_Resistance_Ohms
0,23311.73
1,30229.68
2,32058.32
3,31458.76
4,31416.58
5,32058.32
6,32014.92
7,31971.61
8,32058.32
9,31713.61
10,32276.66
11,32014.92
12,32320.6
13,32145.38
14,34204.0
15,32765.05
16,37893.76
17,35845.82
18,35640.36
19,40505.41
20,36473.41
21,36473.41
22,33495.87
23,36793.67
24,34445.18
25,35234.91
26,39765.37
27,36901.41
28,36157.48
29,37669.63
30,36262.32
31,37447.59
32,61109.78
33,35949.24
34,36526.48
35,38006.61
36,36686.43
37,36793.67
38,39283.93
39,48139.58
40,77209.76
41,61860.94
42,35335.6
43,35335.6
44,46216.13
45,79307.3
46,49758.04
47,49758.04
48,99101.66
49,99982.53
50,104608.9
51,102712.45
52,103969.71
53,108599.64
54,104931.19
55,110700.96
56,107576.14
57,101482.63
58,107238.9
59,107915.35
60,108599.64
61,106903.57
62,110345.59
63,105255.28
64,122004.03
65,113621.23
66,113248.5
67,126864.97
68,114373.48
69,114753.04
70,110700.96
71,118276.26
72,109291.9
73,110345.59
74,119086.36
75,119086.36
76,113621.23
77,118276.26
78,114373.48
79,119086.36
80,164172.88
81,118276.26
82,118276.26
83,121157.05
84,118680.02
85,118680.02
86,125504.14
87,148021.72
88,213700.14
89,161975.84
90,109291.9
91,109291.9
92,85575.93
93,127787.46
94,107238.9
95,107238.9
96,63676.8
97,65307.78
98,67012.48
99,66435.75
100,65586.65
101,67894.05
102,65307.78
103,66292.91
104,66150.61
105,66292.91
106,68192.39
107,67012.48
108,66723.02
109,68342.44
110,70663.95
111,66292.91
112,77772.0
113,75745.02
114,71959.17
115,82335.49
116,72622.48
117,71468.63
118,72958.16
119,75386.48
120,71959.17
121,73296.59
122,77961.02
123,76654.66
124,76654.66
125,78533.01
126,76106.58
127,78341.52
128,119086.36
129,76654.66
130,76471.19
131,80294.42
132,78341.52
133,78341.52
134,80294.42
135,99687.32
136,151134.84
137,113621.23
138,76471.19
139,76471.19
140,84689.81
141,141018.91
142,93048.8
143,93048.8
144,51561.75
145,52697.09
146,50646.52
147,50918.22
148,50918.22
149,51100.71
150,51284.3
151,51561.75
152,50377.22
153,50466.71
154,51748.12
155,51284.3
156,51468.98
157,51654.79
158,53378.87
159,50918.22
160,57914.87
161,54890.87
162,54994.24
163,63148.7
164,56260.74
165,58028.08
166,55201.96
167,57132.8
168,54787.84
169,56153.31
170,61608.8
171,57802.03
172,56912.64
173,59892.09
174,57802.03
175,58255.64
176,96820.16
177,58484.71
178,58484.71
179,60374.14
180,59892.09
181,60132.29
182,63017.86
183,74678.3
184,121579.19
185,92531.65
186,58141.67
187,58141.67
