Sensor_ID,Row,Col,Press_Count,Max_Pressure,Avg_Pressure,Avg_Resistance_Ohms,Min_Resistance_Ohms,Max_Resistance_Ohms,Baseline_Resistance_Ohms
1205,25,5,34,0.9629003106969858,0.49965452437717406,94891.29352941178,13926.67,264774.34,284551.28
1608,33,24,82,0.5043630081388236,0.2834526382385018,19055.341585365855,13926.67,22101.59,27145.25
597,12,21,73,0.5314699782169047,0.3078557502699258,17099.42890410959,13954.95,18699.77,23726.24
592,12,16,92,0.7595436401586394,0.32736948846015795,16799.13695652174,13954.95,18699.77,23754.24
1514,31,26,68,0.5946115426868772,0.2613886512105149,22376.065294117645,13954.95,27836.08,32855.06
696,14,24,39,0.7062166411619596,0.4162748787720051,15701.1441025641,13954.95,18378.83,23559.21
1596,33,12,61,0.48349761327236945,0.2817950703033793,18528.852459016398,13954.95,21189.98,26219.28
1756,36,28,1,0.4201609137576594,0.4201609137576594,13954.95,13954.95,13954.95,19174.0
448,9,16,91,0.8617775219212465,0.38486285431346456,16972.937142857147,13969.12,20671.99,26283.89
1377,28,33,24,0.6953305404629779,0.5002628684574959,16117.26,13969.12,20170.86,32855.06
690,14,18,33,0.5495850940716295,0.38589309661344756,15854.592121212123,13969.12,17757.91,23040.99
312,6,24,77,0.7895640613174694,0.3911998932942403,18136.158571428576,13983.3,23866.7,28921.71
708,14,36,36,0.596470885042784,0.3971682912953371,16012.542500000001,13983.3,18260.31,23614.7
1597,33,13,76,0.5041434050430934,0.2931099330529559,18965.22210526316,13983.3,22280.06,27349.84
709,14,37,34,0.6277788963811093,0.3686679420361898,16007.791764705884,13983.3,17588.13,22827.54
2098,43,34,29,0.7671611751417279,0.29140494410465917,20982.060689655173,13983.3,25867.97,30876.0
1214,25,14,32,0.9589574021216,0.5541783794374919,83644.78812499999,13997.5,254133.06,268514.44
706,14,34,29,0.7105866307712835,0.3761809590416773,16319.647931034484,14025.94,18740.4,23894.93
617,12,41,116,0.9152001878743271,0.5916883442264175,19113.29517241379,14025.94,35949.24,41397.01
662,13,38,69,0.6573085001644164,0.319251755747758,18263.682173913043,14025.94,21676.24,26709.53
715,14,43,36,0.7423404480872167,0.3901772896972993,16249.958333333334,14025.94,18822.0,23866.7
742,15,22,40,0.63349459069483,0.4137434421623018,16780.22125,14025.94,20764.89,25836.37
1594,33,10,71,0.4539445046898078,0.2847633865667068,17935.821830985915,14040.19,20148.47,25154.93
1227,25,27,35,0.9459132743718408,0.5101778856457492,98063.99714285714,14040.19,268514.44,286686.59
2001,41,33,46,0.6905846471889484,0.44775526275197153,16581.382826086956,14040.19,20834.94,26610.43
711,14,39,42,0.6835564646128216,0.2963029857013001,19573.97642857143,14040.19,22721.83,27765.84
646,13,22,8,0.4091200017993534,0.3520436676658345,14592.16875,14040.19,15782.65,20952.39
661,13,37,43,0.6427337637265507,0.3217835478779411,16392.18860465116,14040.19,17494.69,22512.45
660,13,36,51,0.584259526647767,0.3270656008424101,16533.202352941178,14040.19,17757.91,22880.64
2002,41,34,59,0.8387500412829182,0.44901039555600797,18562.202033898302,14040.19,26577.51,32014.92
1396,29,4,24,0.5867252185605141,0.43122382890536426,17295.149583333332,14040.19,22512.45,32630.74
1661,34,29,52,0.6567439717304543,0.40676781578233323,15887.148846153841,14040.19,18822.0,24324.12
1399,29,7,24,0.5738188937236561,0.46990490937473206,16296.182083333335,14040.19,22101.59,31713.61
707,14,35,37,0.7727310735957923,0.3516154832363791,17254.205945945945,14054.46,19556.16,24734.57
2005,41,37,56,0.694267111448832,0.381393459715794,18186.534464285713,14054.46,22907.26,27977.33
1758,36,30,10,0.46471134668908237,0.38946664928139885,14668.862,14054.46,15205.86,20238.23
1617,33,33,82,0.7026588987845296,0.3282531055628154,18086.42231707317,14068.74,21577.78,26610.43
658,13,34,28,0.6641132269294534,0.3240446272010574,16237.47392857143,14068.74,17272.99,22357.16
1395,29,3,24,0.5886566110355571,0.4341551446318408,17448.3925,14068.74,22590.65,33495.87
1857,38,33,55,0.8093847272279427,0.44873299270698797,17852.811636363636,14068.74,24557.47,29564.92
663,13,39,66,0.6701149845314461,0.33532916299599913,18304.880606060608,14068.74,22000.49,27349.84
550,11,22,106,0.6593857145024963,0.39028833997037987,16427.356886792455,14068.74,19794.65,25064.0
1454,30,14,86,0.6203602730909785,0.3138756431191019,22781.875813953488,14068.74,31928.39,37118.37
1761,36,33,13,0.5429174842549436,0.4365399852229879,14813.826153846156,14068.74,15782.65,21651.57
659,13,35,13,0.6377541253676425,0.3579548028635648,15480.158461538464,14083.04,16420.69,21651.57
642,13,18,26,0.5449634394680464,0.3989652456575086,15752.416538461539,14083.04,17795.93,22907.26
649,13,25,22,0.5082668124788678,0.3587392786695478,15974.415909090907,14083.04,17757.91,22774.6
738,15,18,35,0.6444418738416262,0.44647268496316395,16134.222,14083.04,18760.76,25276.9
763,15,43,39,0.8563189346381146,0.4595996890704495,16749.55282051282,14097.35,21602.34,27213.2
1393,29,1,24,0.5907359801620996,0.42632272061093524,17711.953333333335,14097.35,24266.27,33823.5
1854,38,30,47,0.7356994958264665,0.4145567357639456,17377.15170212766,14097.35,22000.49,27384.16
594,12,18,78,0.5504108744712071,0.3230830852317125,16618.29717948718,14097.35,18181.84,23202.91
1124,23,20,44,0.7929516210548591,0.41068007515007154,31305.14977272728,14097.35,51192.37,56260.74
1901,39,29,57,0.7264663226170996,0.3898594414845741,17243.292982456143,14097.35,21261.97,26577.51
1394,29,2,24,0.6004465215366812,0.4563625810959744,17269.9475,14097.35,23311.73,34445.18
1595,33,11,52,0.43160470169636234,0.30329074162338504,17190.81980769231,14097.35,19342.63,24382.16
548,11,20,108,0.6521379301510584,0.3863172319038353,17722.29435185185,14097.35,22305.72,27800.93
327,6,39,106,1.0,0.5403964514434841,20470.48981132075,14111.69,35134.67,41526.96
1329,27,33,31,0.8807798068777671,0.5032107297533615,25183.71838709677,14111.69,47646.51,52987.48
551,11,23,107,0.6562464414218543,0.36337433845849726,18216.798785046725,14111.69,23014.16,28119.63
1852,38,28,45,0.7859496062584259,0.420632851017137,17888.880888888885,14126.04,23257.23,28773.39
1497,31,9,28,0.4600921305705776,0.317495088976729,17049.84285714286,14126.04,20148.47,25710.52
1515,31,27,59,0.5462169328563533,0.24450725528603104,21700.763898305082,14126.04,25710.52,30835.0
1663,34,31,54,0.6997844893264158,0.44726390511883923,15941.760555555555,14126.04,19556.16,25836.37
521,10,41,119,0.9667389668210274,0.6331771040478881,19863.0987394958,14126.04,39887.21,45002.86
1421,29,29,24,0.7086728250833735,0.49055390438595864,17025.5725,14126.04,21406.95,35640.36
1392,29,0,24,0.6071884042062643,0.3769254831823459,19408.6825,14126.04,26610.43,35640.36
1618,33,34,82,0.7726080564587973,0.3467366376375901,19031.695731707317,14126.04,23366.42,29449.88
1658,34,26,55,0.7247995379142277,0.43172421650369863,16556.604545454542,14140.4,21310.15,26676.44
784,16,16,32,0.7355077380512142,0.40942786139577975,16784.92875,14140.4,20103.78,25154.93
505,10,25,97,0.5791178289137688,0.3413868438069008,16907.873298969072,14140.4,19321.44,24498.84
1659,34,27,56,0.6711538462227997,0.38129496668894297,16630.564821428572,14140.4,19860.36,25033.8
1503,31,15,38,0.5100971822703113,0.285662564622857,19630.203684210526,14154.79,24093.88,29108.72
1667,34,35,59,0.696648597362163,0.43864077453850125,16118.474745762715,14154.79,20811.56,25836.37
1610,33,26,84,0.5450220441980953,0.32582979867237416,19750.48023809524,14154.79,25307.53,30429.46
1614,33,30,77,0.6916423058551892,0.31683550147993356,18184.870000000003,14154.79,21528.79,26544.65
2004,41,36,53,0.7322728051103419,0.422703244625682,17542.692264150945,14154.79,22721.83,27941.91
1675,34,43,56,0.6548103150108743,0.42567323496090165,15769.983571428573,14154.79,19406.36,24616.31
1446,30,6,83,0.5586146922829374,0.30466339473014964,20855.503373493975,14154.79,26544.65,32232.81
1420,29,28,26,0.690441391861028,0.47760994854949745,17316.171538461538,14154.79,29108.72,34591.16
473,9,41,99,0.9396549142341932,0.6835466012922472,17315.906363636364,14154.79,37063.94,42320.58
697,14,25,35,0.5628760844157052,0.3794953328594167,16179.536857142859,14169.19,18260.31,23670.38
1899,39,27,59,0.737791404278618,0.37577968143448615,17777.13745762712,14169.19,21602.34,27213.2
1422,29,30,26,0.6962387086625017,0.4660770588740822,17591.64615384615,14169.19,29184.02,34640.03
1998,41,30,43,0.6103219305497934,0.36843172592115886,16622.729767441862,14183.61,19028.03,24151.15
1277,26,29,112,0.916551188241703,0.2382551431955129,87382.88366071427,14183.61,195704.14,211280.41
1898,39,26,59,0.7835701010913673,0.41287546616779186,17837.17220338983,14183.61,22774.6,28921.71
502,10,22,98,0.5662924897868111,0.365586581839099,16081.298571428571,14183.61,18558.47,23670.38
1708,35,28,69,0.8628714972504266,0.4337067145820371,18699.78347826087,14183.61,26709.53,32320.6
1397,29,5,24,0.5753431983646228,0.4462781881526691,17069.51125,14183.61,22126.97,32945.45
692,14,20,8,0.33634854906753614,0.30120694414983096,14893.13375,14198.04,15587.49,20648.86
791,16,23,20,0.4674075728935889,0.3188964874991883,17481.407500000005,14198.04,19882.33,25033.8
549,11,21,108,0.6745917356387401,0.38540508346095437,18065.008611111112,14198.04,22880.64,28516.51
758,15,38,38,0.7327520129845315,0.34018284619648415,20287.742105263158,14198.04,25492.39,30590.71
745,15,25,38,0.6645704010075683,0.43070396436358627,16576.411052631578,14198.04,19794.65,26026.81
1903,39,31,56,0.7658144016305305,0.4418850295781098,17066.276607142856,14212.49,20928.83,28371.24
713,14,41,112,0.9116258690684462,0.34088493365153977,25036.045714285716,14212.49,37613.93,42726.61
270,5,30,43,0.6766531220058298,0.33158781613886384,17772.24511627907,14212.49,20510.75,25836.37
1496,31,8,35,0.5136018365542174,0.3014828766353953,19066.279714285713,14212.49,23754.24,28773.39
1620,33,36,79,0.6768041930254025,0.3115675219850621,18190.81341772152,14212.49,21213.94,26251.55
2082,43,18,22,0.4552481998917205,0.2627642970570229,18317.58,14212.49,20373.88,25773.33
1861,38,37,56,0.7844586356511943,0.409574824833935,18603.25232142857,14212.49,25064.0,30071.27
324,6,36,81,0.8981688387570743,0.4959513310303241,18445.134320987654,14212.49,28048.35,34885.99
644,13,20,20,0.5097477861131237,0.3788504626006149,15784.8175,14212.49,17236.39,22460.52
277,5,37,49,0.6847192412350833,0.3274561247451655,17953.454489795917,14212.49,20975.98,26090.74
269,5,29,34,0.6521862170657238,0.3372183673532879,17370.862647058828,14212.49,19321.44,25094.26
1423,29,31,27,0.7333747846817296,0.4202598506109823,19918.715555555555,14226.96,31928.39,38006.61
1907,39,35,59,0.7617131856584788,0.4472855700316911,16988.06542372881,14241.45,20881.81,28335.09
1127,23,23,44,0.7772461755899877,0.3769864927141138,33138.064545454545,14241.45,53182.58,58715.34
500,10,20,101,0.5571135959823768,0.33094600834266646,17306.030693069308,14270.47,20059.23,25064.0
757,15,37,39,0.7575595393448314,0.45514104535001276,16551.030512820515,14270.47,20442.16,26709.53
546,11,18,111,0.705553755727276,0.40339400672122916,17505.144954954954,14270.47,22305.72,27836.08
1915,39,43,59,0.7268672582414129,0.42357742903341483,16950.023220338982,14270.47,20834.94,27213.2
1276,26,28,110,0.9105709576454347,0.25478236122429865,86453.71281818183,14270.47,196743.69,211280.41
756,15,36,39,0.7073695826863675,0.46644423960244097,16346.220769230771,14270.47,20238.23,26577.51
739,15,19,38,0.7439468358540477,0.42859706725928437,17236.929999999997,14270.47,21237.94,27418.54
503,10,23,97,0.5897779924047931,0.338976168472275,17577.327113402065,14285.01,20788.21,26026.81
754,15,34,37,0.8206596142747504,0.44538328722627285,17325.16783783784,14299.57,22382.94,27977.33
1656,34,24,53,0.6178497936398223,0.36460261134594474,16393.82,14299.57,18720.07,24036.8
789,16,21,24,0.5160456873650786,0.3652022569284245,16531.003333333334,14299.57,18558.47,23754.24
790,16,22,34,0.5982978895981146,0.38417231816884007,17284.25088235294,14299.57,19577.68,25836.37
274,5,34,53,0.7113162833408552,0.33409143128696434,18430.315283018866,14299.57,22203.33,27281.39
1279,26,31,97,0.914536818292717,0.2366749944450068,91224.97154639175,14299.57,216173.34,232241.86
665,13,41,96,0.8627365432962396,0.41722656744138575,21464.757291666665,14299.57,33635.68,39224.4
1177,24,25,21,0.9552851956030737,0.6528769167718804,20630.455238095234,14299.57,47001.92,102094.18
755,15,35,39,0.8657222280704274,0.4233973175954041,17838.177948717952,14299.57,22987.37,28371.24
759,15,39,17,0.6733945891011012,0.47374081737069895,16912.746470588234,14299.57,23257.23,28371.24
1125,23,21,44,0.7536688317729332,0.38330151762014464,30966.187499999996,14314.14,49670.62,54994.24
2101,43,37,24,0.67376357337619,0.2722563217976454,19799.540833333333,14328.73,22305.72,28227.06
595,12,19,92,0.6614192073115167,0.3169790180658479,17426.88108695652,14328.73,19491.78,24734.57
1622,33,38,77,0.7385976233396909,0.3196536296025164,19423.01844155844,14328.73,23366.42,28921.71
1122,23,18,69,0.7139409716293643,0.28199725138610804,31130.48623188406,14328.73,41267.73,47001.92
374,7,38,89,0.8194016708838364,0.5449918263714124,16840.214157303373,14328.73,26026.81,33218.91
1593,33,9,73,0.41930531876514004,0.2937667523292227,17472.282602739728,14328.73,19491.78,24557.47
268,5,28,36,0.6461400522940146,0.32976447619716936,17555.715833333332,14328.73,20148.47,25276.9
1896,39,24,58,0.6846240826944231,0.354607993120349,17591.74551724138,14343.34,20952.39,26090.74
832,17,16,23,0.6986719749782362,0.48895175127063956,16340.892608695653,14343.34,20103.78,26154.89
1425,29,33,27,0.689664408286755,0.4552816387735523,18062.641111111112,14343.34,29603.42,35034.87
524,10,44,116,0.8553518891541622,0.5387486920453776,24177.380862068967,14343.34,46293.73,52600.88
1853,38,29,58,0.8551764766229165,0.4054643573965573,19847.770000000004,14357.96,27010.09,32855.06
283,5,43,45,0.6684755173777591,0.3294333187065592,17896.550222222224,14357.96,20510.75,26058.75
464,9,32,91,0.8283743244279543,0.7004046279850301,17419.696593406592,14357.96,37392.4,48305.81
472,9,40,91,0.9353791999457759,0.754535730732597,17390.53076923077,14357.96,43698.91,55621.39
271,5,31,50,0.7032738612018976,0.3277025358833034,18531.71,14357.96,22203.33,27213.2
275,5,35,52,0.7081776540023458,0.33471246877640576,18451.308846153846,14357.96,22000.49,27384.16
512,10,32,97,0.8020882605596673,0.6472800313260317,18402.93711340206,14357.96,39224.4,45151.65
547,11,19,113,0.8267057250169848,0.39888516527069884,18153.857964601768,14357.96,24065.32,29297.52
1757,36,29,23,0.6472845700159292,0.37669348190255336,17173.997826086958,14372.61,19838.42,25064.0
1174,24,22,23,0.9651480627541696,0.5949750772050022,28724.98434782609,14372.61,101482.63,107238.9
501,10,21,104,0.5664419598226749,0.3296541074812322,17707.854134615387,14372.61,20556.65,25710.52
929,19,17,28,0.853725655638263,0.49025571018790876,21301.030000000002,14372.61,30309.35,35335.6
476,9,44,97,0.8294080541082273,0.602587714113831,21918.122886597936,14372.61,49583.45,54787.84
1592,33,8,75,0.46253572434396106,0.27587685264876527,18942.232933333333,14387.27,21700.95,26709.53
273,5,33,43,0.656358598934486,0.3204406332818221,17937.826279069766,14387.27,20625.75,25773.33
786,16,18,32,0.5899648324710906,0.3941267061056939,16747.089062500003,14387.27,19577.68,24734.57
616,12,40,92,0.9118723244090834,0.683610712475355,17609.086630434784,14387.27,41139.08,47322.41
266,5,26,40,0.6704648468400518,0.3203113639429215,18238.3445,14387.27,21213.94,26219.28
520,10,40,94,0.9355171630806166,0.7090859524551766,18276.2535106383,14387.27,44707.67,52029.78
1278,26,30,115,0.9009083066591195,0.24542110321078692,86052.37608695654,14401.95,198854.59,208912.44
568,11,40,98,0.9676088255621129,0.7021510638722022,19417.09642857143,14401.95,48641.14,56260.74
421,8,37,77,0.7497513553668865,0.47060780203010116,16624.703766233764,14416.64,23175.81,28921.71
522,10,42,99,1.0,0.8549622235152388,24208.066464646465,14416.64,130148.98,136685.03
1387,28,43,24,0.703083919544936,0.4878965448954364,16790.127916666668,14416.64,20238.23,34591.16
793,16,25,34,0.6246829053924203,0.3790366453378886,17190.72294117647,14416.64,20215.74,25523.39
377,7,41,109,0.887373846521421,0.5946637217638827,20356.367981651376,14416.64,40132.67,45301.25
1709,35,29,70,0.9078767315530036,0.45663738805349036,19652.537,14416.64,28847.41,36053.13
1754,36,26,48,0.7065653714719888,0.2944030771337004,19543.563541666666,14416.64,22331.42,27349.84
2085,43,21,26,0.4947140386954352,0.2682282791082621,19555.058846153846,14416.64,23067.87,28516.51
412,8,28,73,0.7243835137028364,0.4413730867777318,17420.12369863014,14505.19,23202.91,29680.64
1911,39,39,61,0.8204924437680513,0.5039330595466477,17252.381475409835,14505.19,23923.21,31928.39
427,8,43,79,0.7177704405148049,0.42933666880943494,16839.75367088607,14505.19,22152.38,27660.98
1671,34,39,69,0.7377870620188649,0.45679567724011555,16917.01855072464,14505.19,22907.26,28480.09
1851,38,27,58,0.8506507416506799,0.39664269193693863,20247.9824137931,14505.19,28227.06,33403.16
643,13,19,35,0.640599532318227,0.3603596616591937,16897.543428571433,14505.19,19153.06,24208.61
560,11,32,100,0.8331293730296138,0.6544983117678751,19043.032900000002,14505.19,41788.82,48641.14
474,9,42,95,1.0,0.8663423631806828,21942.11694736842,14505.19,82544.69,138820.45
457,9,25,89,0.6315983032172119,0.37161106433033314,17016.360112359547,14505.19,19882.33,25963.11
1850,38,26,58,0.8848230854372021,0.4234282024439638,20347.408103448277,14520.01,27836.08,35335.6
1123,23,19,47,0.7306890763354044,0.31831659572400484,29416.39085106382,14534.84,41139.08,46527.84
839,17,23,17,0.4587210385418202,0.30665626801678436,19154.65117647059,14534.84,21504.34,26809.18
740,15,20,25,0.5185623712239161,0.37923465933004946,15853.314799999998,14534.84,16982.88,22616.81
2006,41,38,57,0.7816848835136121,0.4130404212319034,18999.578245614037,14534.84,26381.24,31713.61
572,11,44,112,0.8271633847120755,0.5596071912741475,23709.891875,14534.84,51100.71,56476.62
1862,38,38,58,0.7782332795636053,0.4245458372623667,19500.881896551728,14534.84,27977.33,33588.98
1867,38,43,58,0.849390722467186,0.4366181665295117,19350.651034482762,14534.84,26809.18,33495.87
1229,25,29,32,0.9068680411538986,0.4938461224561723,84835.145625,14534.84,252439.11,268514.44
1469,30,29,89,0.7161166068084546,0.3143596653925191,22969.88640449438,14534.84,32232.81,37447.59
1855,38,31,55,0.8753359260516907,0.451811978866124,19515.30418181818,14534.84,27800.93,34885.99
1859,38,35,59,0.8744492287337812,0.4476025384394681,19593.016610169492,14534.84,28996.3,34836.58
1117,23,13,41,0.7161397711059413,0.37321603245431156,32272.49219512195,14534.84,52029.78,57802.03
1176,24,24,23,0.9118665932036302,0.5807215164429333,28588.18260869565,14534.84,97948.88,103337.61
418,8,34,79,0.7603448404304592,0.4772297775345277,17306.422405063295,14534.84,25710.52,30958.25
1755,36,27,22,0.6511941540254179,0.3779254056282877,17558.543636363633,14534.84,20602.68,25679.2
267,5,27,29,0.6002117043740829,0.31112135574147326,17651.82172413793,14534.84,19449.01,24557.47
1447,30,7,83,0.5756907630836359,0.3098854488401031,21848.001807228917,14534.84,29071.17,34935.51
1128,23,24,43,0.705036737069782,0.3806323291449326,30637.84139534884,14549.7,48641.14,54994.24
1711,35,31,60,0.9319486122414321,0.5335410905471881,18598.543166666663,14549.7,28736.48,38463.37
1904,39,32,78,0.8798864486582759,0.4435256244425634,21895.107820512818,14549.7,34935.51,41920.75
423,8,39,81,0.806271586849185,0.5430171879695077,17135.957654320988,14549.7,27765.84,34396.74
1858,38,34,60,0.8532658419037968,0.4546141301321614,19128.331,14549.7,27871.29,33776.39
410,8,26,75,0.7415477550447405,0.4302789627007282,17952.33026666667,14564.57,23148.76,30590.71
1762,36,34,48,0.6429465575186296,0.30979073097926846,18280.610208333335,14564.57,20510.75,25523.39
1379,28,35,24,0.7323624925277569,0.4633823365301816,17725.765,14564.57,20238.23,36053.13
1706,35,26,73,0.9338127165614231,0.45454495856770144,20531.99602739726,14564.57,31971.61,38695.02
1752,36,24,13,0.6060223171924183,0.47312533037566235,15821.24153846154,14564.57,19470.38,24675.34
1611,33,27,84,0.47768382926202424,0.29158066506765323,19543.394642857143,14564.57,23040.99,28480.09
608,12,32,93,0.7670091639459928,0.6137484207758331,17622.88247311828,14564.57,35234.91,40380.55
413,8,29,73,0.7155296048192843,0.42627917140249494,17481.772465753424,14564.57,23040.99,29146.33
1765,36,37,11,0.45066139060411936,0.3817196741951698,15075.52,14564.57,15815.47,20834.94
1502,31,14,38,0.49022922034006,0.2750760105189856,20071.803157894738,14564.57,24498.84,29603.42
1114,23,10,40,0.7132486426997369,0.37577318454331043,32119.18675,14564.57,52124.24,57577.48
1115,23,11,41,0.7127791146221767,0.3688113231392339,32364.300243902442,14564.57,51841.71,57465.76
419,8,35,77,0.8303920676112907,0.49875037198714894,17118.55142857143,14564.57,26026.81,31543.36
454,9,22,90,0.701760734086166,0.43587507445174256,16145.11811111111,14564.57,20556.65,26283.89
1759,36,31,51,0.6839287569172336,0.29778562813389975,19095.637647058826,14564.57,21700.95,26809.18
264,5,24,12,0.5159451749051297,0.3833231433393489,15863.374166666666,14564.57,17457.49,22460.52
1707,35,27,73,0.8996897829382422,0.43552206810779964,20227.201095890414,14579.46,31040.83,36579.68
570,11,42,99,1.0,0.8628514971924794,23807.68686868687,14579.46,137745.05,145026.52
2083,43,19,32,0.48676786354295587,0.24744195510111497,20258.8503125,14579.46,23614.7,28699.64
1715,35,35,70,0.9229280507359338,0.5027985838096198,19183.883571428574,14579.46,28480.09,38063.23
1771,36,43,45,0.6476365194052749,0.2961160180876268,18615.35666666667,14579.46,20602.68,25710.52
1621,33,37,76,0.60939068228139,0.30003505226217253,18555.825789473685,14594.37,21651.57,26709.53
422,8,38,80,0.7767097796270832,0.5200501738294492,17617.224875,14594.37,28996.3,34738.09
2102,43,38,28,0.7202146284174165,0.2730072626412085,21763.513928571432,14594.37,26348.73,31458.76
1129,23,25,40,0.7296317285618403,0.37792454346827786,31151.705000000005,14594.37,48725.57,56693.92
2080,43,16,18,0.4107681084036432,0.25771516459018107,18020.82277777778,14594.37,19860.36,24973.54
1717,35,37,69,0.8250930726307968,0.45385625670225155,18470.288840579713,14594.37,26610.43,32586.16
1435,29,43,27,0.7026630168939456,0.4435665729194512,18757.037407407406,14594.37,31290.57,36632.99
618,12,42,98,1.0,0.8455327761178648,22614.529897959186,14594.37,113621.23,126864.97
2087,43,23,30,0.5162030707705741,0.28296195703571836,20297.748,14594.37,25461.45,30550.28
1763,36,35,52,0.6747951444142409,0.2972284289939334,19012.46596153846,14594.37,21213.94,26610.43
1116,23,12,41,0.7084778385967185,0.3631585807370655,32282.730243902442,14594.37,51468.98,56912.64
420,8,36,76,0.6648830035608033,0.435072252403526,16671.483947368422,14594.37,21553.27,27591.39
837,17,21,4,0.3880063565691454,0.2993107226598278,15010.0825,14594.37,15523.09,20533.68
1468,30,28,84,0.6719330716131978,0.31236644938119085,21782.274523809527,14609.3,29603.42,34689.0
1470,30,30,82,0.6711807059318878,0.3365962331523284,21118.988292682927,14609.3,29488.15,34640.03
498,10,18,103,0.6025186415720382,0.35133204605087287,17013.37631067961,14609.3,19926.36,24973.54
279,5,39,68,0.780014847702938,0.37440047469612336,19500.19352941177,14609.3,25773.33,31290.57
797,16,29,32,0.7618133853586238,0.4153011035629871,16937.987812499996,14609.3,20014.81,25773.33
1126,23,22,40,0.738597425485415,0.37783426700339684,31981.503750000003,14624.25,49758.04,58715.34
761,15,41,105,0.9102869940202666,0.2872027449180878,28878.631333333335,14624.25,40505.41,46527.84
620,12,44,110,0.7808744083156838,0.5153537291701406,23072.835,14624.25,44126.66,49151.41
415,8,31,66,0.7753199209680818,0.5215359205222787,16661.11212121212,14624.25,23642.52,32058.32
414,8,30,77,0.7508526256843586,0.4678269153066599,17332.934805194804,14624.25,25033.8,30671.81
1616,33,32,88,0.8829209428112132,0.42403910715609344,23191.640227272725,14624.25,38233.91,45301.25
1228,25,28,38,0.9024702735026476,0.4620030422343589,103374.51315789473,14624.25,257587.41,276308.56
1848,38,24,57,0.811019933491046,0.3821584297937404,19957.769122807014,14624.25,26709.53,32058.32
1381,28,37,24,0.6687636862458836,0.47119556543725877,16376.408333333335,14624.25,20126.11,31928.39
1723,35,43,70,0.9003064593104607,0.4953852557215424,18954.67157142857,14624.25,28480.09,36901.41
1231,25,31,31,0.9051432774206715,0.4754639325455475,92368.40387096773,14639.21,286686.59,297844.91
1471,30,31,82,0.7428800649517041,0.342675434826557,23038.734146341463,14639.21,34300.16,40132.67
712,14,40,85,0.9088722551984622,0.429013456146336,23613.777529411767,14639.21,41139.08,48725.57
1281,26,33,114,0.8874665545790555,0.24629125752865663,85998.90535087719,14639.21,198854.59,216173.34
1121,23,17,41,0.7045883573038092,0.3535398717389887,32602.18512195122,14654.19,51841.71,56912.64
2100,43,36,28,0.6309421762620921,0.2634481211267648,19768.200357142858,14654.19,22434.62,27730.82
417,8,33,79,0.7344541888759296,0.45194261455718554,17518.457341772155,14654.19,25154.93,30349.31
1378,28,34,24,0.7232407240343636,0.4566879644479566,17760.303333333333,14654.19,22305.72,35335.6
1165,24,13,23,0.8200648929323874,0.5673474502358506,29803.043478260868,14654.19,102094.18,107915.35
1819,37,43,118,0.7401026284082746,0.40536233727066906,21036.69644067796,14654.19,27695.87,33081.75
1339,27,43,29,0.9098361939098407,0.5328446521022019,23673.502068965518,14684.21,52029.78,57354.41
798,16,30,34,0.7913600123021576,0.44992088724481877,16880.415,14684.21,21358.47,26809.18
1494,31,6,24,0.41716420667064497,0.30059059895649703,17127.60875,14684.21,20193.28,25523.39
838,17,22,23,0.5678058036377492,0.39405610428562815,17457.17043478261,14684.21,19751.0,25773.33
794,16,26,34,0.8290476184976731,0.4080827563135216,17800.928529411765,14684.21,21900.02,27906.57
1444,30,4,83,0.5605779339976503,0.29398854205512387,21640.92722891566,14684.21,28227.06,33776.39
796,16,28,33,0.7528414249380084,0.4387121104990944,16574.18666666667,14684.21,19816.52,25773.33
1172,24,20,23,0.923592522006348,0.580594464699918,29163.00478260869,14699.24,100577.7,106903.57
691,14,19,34,0.6663962553112538,0.38235178068134007,16728.596764705882,14699.24,18378.83,24853.65
1162,24,10,23,0.8133397053711291,0.5630015661217915,29678.862173913043,14714.3,100279.32,105581.22
1331,27,35,23,0.9071525924403868,0.5875274654507424,19410.122608695656,14744.46,45907.83,59416.6
801,16,33,34,0.784210027166043,0.449730783658269,16877.344411764705,14744.46,21406.95,26809.18
1673,34,41,97,0.8710291409420137,0.526770181968686,20838.068350515467,14744.46,38348.37,44126.66
1863,38,39,61,0.917237326405883,0.48639457040532624,19951.09754098361,14744.46,31374.49,38811.68
344,7,8,84,0.6454612540237509,0.3769104085998632,17261.80964285714,14744.46,21382.69,26577.51
834,17,18,23,0.6144510263580042,0.44021353518300427,16514.86043478261,14744.46,19491.78,25003.64
1175,24,23,21,0.9245187103442609,0.6172904506140104,22198.75904761905,14744.46,50110.29,108944.77
1473,30,33,86,0.6702379428579469,0.3451541777429343,21061.646511627907,14744.46,29603.42,34985.13
1113,23,9,39,0.6978361530839584,0.3718551218088731,31785.418205128208,14744.46,51468.98,56693.92
1380,28,36,24,0.6848076057663351,0.48905267689203286,16259.090833333334,14744.46,20193.28,32765.05
1712,35,32,73,0.8494076576627334,0.5051084242675445,21615.878904109588,14744.46,39644.14,48139.58
1704,35,24,72,0.8513417830631349,0.4234186252525871,19763.778472222224,14744.46,29603.42,34738.09
799,16,31,32,0.8304748770405813,0.38938194467374726,18441.075937499998,14759.57,22408.76,28335.09
1817,37,41,125,0.8737845048501819,0.5182835365252623,26055.09136,14759.57,48139.58,56368.51
